1,10.1021/cr5002436
2,10.1016/j.cattod.2007.05.009
3,10.1016/j.jcat.2008.11.014
4,10.1021/acscatal.9b04558
5,10.1002/adfm.202007602
6,10.1039/D0CS01174F
7,10.1126/science.aaf1835
8,10.1016/j.cattod.2005.07.109
9,10.1021/ja209950x
10,10.1002/anie.201507119
11,10.1039/D0RE00381F
12,10.1016/j.jcat.2020.12.019
13,10.1039/D0CY02154G
14,10.1039/D0CS01260B
15,10.1021/acscatal.1c00639
16,10.3390/catal11010128
17,https://api.semanticscholar.org/CorpusID:100152385
18,10.1016/S0926-860X(01)00816-X
19,10.1016/j.ces.2004.07.103
20,https://www.proquest.com/trade-journals/making-propylene-on-purpose/docview/1477765332/se-2?accountid=45721
21,10.1002/cctc.201200966
22,10.1007/s11244-011-9708-8
23,10.1016/j.apcata.2011.03.057
24,10.1016/j.cej.2018.09.210
25,10.1126/science.aaf7885
26,10.1039/C6CY00078A
27,10.1023/A:1016399315511
28,10.1021/jp040708q
29,10.1021/acs.iecr.7b00759
30,10.1016/j.apcata.2018.09.019
31,10.1016/j.cattod.2009.01.018
32,10.1016/j.apcata.2006.04.028
33,10.1006/jcat.2001.3473
34,10.1016/j.jcat.2015.12.015
35,10.1021/jp9933875
36,10.1134/S0036024418120403
37,10.1016/j.apcata.2009.01.005
38,10.1002/cctc.201200397
39,10.1021/bk-1996-0638.ch011
40,10.1246/cl.1988.1903
41,10.1002/cctc.201700004
42,10.1021/acs.accounts.8b00330
43,10.1039/C8CC04604B
44,10.1007/s11244-020-01383-z
45,10.1039/C5CC00588D
46,10.1021/acsomega.7b01489
47,10.1021/jacs.1c13563
48,10.1016/0926-860X(92)80296-O
49,10.1016/S0926-860X(99)00255-0
50,10.1016/S0920-5861(00)00469-7
51,10.1021/acs.jpcc.9b07429
52,10.1002/cctc.201701140
53,10.1016/j.jcat.2018.11.014
54,10.1002/anie.202106713
55,10.1021/jacsau.1c00542
56,10.1021/acscatal.2c04889
57,10.1021/jacs.2c12136
58,10.1002/anie.201914696
59,10.1016/j.jcat.2020.03.021
60,10.1126/science.abe7935
61,10.1016/j.cattod.2018.12.028
62,10.1016/S0920-5861(98)00108-4
63,10.1021/acscatal.9b02284
64,10.1016/j.cjche.2020.07.040
65,10.1016/j.jcat.2019.11.028
66,10.1016/j.apsusc.2023.156743
67,10.1021/jacs.0c01023
68,10.1021/acscatal.2c01622
69,10.1016/j.jcat.2022.02.017
70,10.1002/cssc.201402363
71,10.1002/anie.200901826
72,10.1016/j.jcat.2022.11.031
73,10.1016/S1872-2067(17)62786-4
74,10.1021/acs.jpcc.8b10480
75,10.1002/smll.201701857
76,10.1021/nn500059s
77,10.1002/anie.201405762
78,10.1038/nnano.2010.172
79,10.1002/cctc.201700725
80,10.1016/S1872-2067(21)63809-3
81,10.1002/cctc.202100476
82,10.1021/jacs.8b08165
83,10.1002/anie.202002440
84,10.1002/anie.201605515
85,10.1039/b003217o
86,10.1016/j.cattod.2004.06.117
87,10.1016/S0167-2991(98)80509-0
88,10.1016/0926-860X(95)00273-1
89,10.1016/j.surfcoat.2005.02.164
90,10.1016/j.jmmm.2003.12.918
91,10.1039/c2jm30538k
92,10.1016/j.carbon.2016.03.044
93,10.1006/jcat.2001.3326
94,10.1016/S0021-9517(03)00112-X
95,10.1016/j.cattod.2005.07.141
96,10.1021/acs.jpclett.8b03373
97,10.1021/cs3005902
98,10.1016/0009-2509(68)87088-5
99,10.1016/j.apcata.2012.08.007
100,10.1021/jp0377782
101,10.1007/s10562-005-9622-4
102,10.1016/j.jcat.2014.02.007
103,10.1021/acs.oprd.8b00301
104,10.1016/S1872-2067(20)63654-3
105,10.1103/PhysRevLett.101.065504
106,10.1016/j.cattod.2023.114048
107,10.1021/acs.jpcc.1c07690
108,10.1126/sciadv.aav8063
109,10.1002/anie.202003695
110,10.1021/acs.jpclett.1c02709
111,10.1038/s41467-022-35776-3
112,10.1016/j.apcatb.2022.122021
113,10.1038/s41467-023-37261-x
